Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-2.7,-1.9,-4,998.8,99,0,,12.2,20.6,,,,,
2,-2.6,-1,-4.8,999.5,60,0,,15.6,44.3,,,,,
3,-4.4,-2.6,-6.8,1000.8,78,0,,19.1,33.5,,,,,
4,-2.4,2.1,-5.5,1004.9,67,0,,56.7,90.7,,,,,
5,-2.4,0.6,-5.3,1010.4,85,0,,30.6,51.9,,,,,
6,0.8,4.6,-1.5,1010.6,72,0,,19.1,37,,,,,
7,0.8,3.3,-2.5,1012.8,58,0,,73.5,120.2,,,,,
8,0.2,2.7,-1.3,1021.4,80,0,,36.3,81.3,,,,,
9,2,5.2,-1,1017.7,67,0,,38.3,75.9,,,,,
10,-0.7,1.8,-2.2,1016.1,70,0,,50,109.1,,,,,
11,-2.8,-1.9,-5.2,1013.7,85,0,,50.4,88.9,,,,,
12,-5.8,-2.7,-9.4,1000.8,84,0,,53.3,97.8,,,,,
13,-2.1,-0.4,-3.1,1003.8,89,0,,21.3,33.5,,,,,
14,-2.2,-1.4,-3.2,1004.4,89,0,,17,27.8,,,,,
15,-0.9,1.1,-2.8,1002.7,63,0,,22,50,,,,,
16,-2.1,-0.3,-4,1004.6,69,0,,14.3,37,,,,,
17,-1.2,1.2,-2.9,1012.1,65,0,,26.3,51.9,,,,,
18,-1.6,0.8,-3.2,1012.1,65,0,,21.5,44.3,,,,,
19,,,,,,,,,,,,,,
20,0.6,3.8,-1.5,998.4,70,0,,57.8,81.3,,,,,
21,0.1,0.8,-0.4,990.6,,0,,64.3,109.1,,,,,
22,0.6,1.5,0.2,997.1,95,0,,46.3,64.8,,,,,
23,0,2.8,-3.4,1010.5,,0,,58.2,90.7,,,,,
24,1.2,3.9,-2.6,1007.4,47,0,,84.5,107.2,,,,,
25,3.1,5.8,0.9,1012.5,44,0,,60.4,105.4,,,,,
26,1,4.8,-0.7,1020.3,73,0,,15.9,22.2,,,,,
27,6.8,10.3,4.8,1020.7,47,0,,43.3,68.3,,,,,
28,3.6,8,0.9,1021.8,68,0,,13,20.6,,,,,
29,4.7,7.4,2.9,1028.3,54,0,,7.4,11.1,,,,,
30,4.6,7.8,1.9,1020.5,68,0,,12.6,29.4,,,,,
31,1.8,3.7,-0.4,1020.7,83,0,,9.3,14.8,,,,,
