Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-9.8,-8,-11,,85,,5.5,24.8,35.9,46.9,,,,
2,-8.9,-1,-12,,81,0,9,15,35.9,46.9,,,,
3,-12.9,1,-23,,79,0,9,23.7,43.2,53.9,,,,
4,-13.5,-8,-22,,68,,8.9,16.7,28.7,39.6,,,,
5,-13.8,-11,-18,,75,,10.3,20.9,39.6,50.4,,,,
6,-10.3,-6,-17,,72,,10.1,22,35.9,46.9,,,,
7,-10.8,-7,-18,,76,0,10.3,7,14.4,,,,,
8,0.9,4,-5,,66,0,9.5,17.6,21.7,28.7,,,,
9,2.8,6,-1,,67,0,9.5,19.1,21.7,28.7,,,,
10,-0.2,2,-3,,80,,10.1,10.7,18,,,,,
11,2.7,5,-6,,65,0,9.7,15.4,21.7,28.7,,,,
12,1.8,5,-5,,71,0,9.7,15.7,21.7,28.7,,,,
13,2.1,5,-6,,57,0,10,15.7,21.7,,,,,
14,-3.1,-2,-4,,94,,7.9,9.4,14.4,,,,,
15,-4.1,-2,-7,,92,,8.7,9.8,14.4,,,,,
16,-5.9,-2,-10,,84,0,8.5,11.1,18,,,,,
17,-4.3,-1,-9,,68,0,9.3,11.3,18,,,,,
18,-1.9,1,-10,,69,,8.9,25.6,35.9,46.9,,,,
19,-13.9,-10,-19,,79,0,10.3,11.7,21.7,,,,,
20,-7.6,1,-15,,70,,8.7,16.9,25.2,28.7,,,,
21,-2.2,1,-9,,86,,8.9,36.9,50.4,61.1,,,,
22,-12.1,-8,-18,,83,0,10.5,20.2,32.4,43.2,,,,
23,-11.7,-8,-17,,69,0,10,8.3,14.4,,,,,
24,-6.1,-1,-15,,76,0,7.9,8.3,18,,,,,
25,0.2,4,-7,,84,,9.7,21.3,43.2,53.9,,,,
26,-6.6,-4,-12,,88,0,10,16.7,25.2,,,,,
27,-8.8,-5,-13,,81,,10,12.6,21.7,28.7,,,,
28,-9.9,-8,-13,,86,0,8.4,17.2,25.2,35.9,,,,
29,-7.8,-4,-14,,62,0,10,14.3,18,,,,,
30,-9.6,-6,-15,,79,0,10,13.7,21.7,,,,,
