Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-12.9,-8,-20,,82,,11.3,5.6,13,,,,,
2,-16.3,-11,-24,,77,,10.9,15.7,27.8,37,,,,
3,-22.6,-16,-31,,68,,12.7,19.3,35.2,40.7,,,,
4,-18.6,-12,-23,,71,,12.4,23.7,42.4,46.5,,,,
5,-12.4,-9,-17,,74,0,15,23,35.2,44.6,,,,
6,-13.6,-12,-15,,77,0,16.1,12.6,16.5,,,,,
7,-15.1,-9,-20,,74,0,16.1,8.3,14.8,,,,,
8,-6.6,-2,-9,,76,,13.8,11.1,16.5,,,,,
9,-0.8,1,-2,,90,,4.2,17.8,31.7,38.9,,,,
10,-4.8,0,-8,,78,,11.1,25.6,44.6,53.5,,,,
11,-12.3,-2,-21,,78,,12.9,5.9,16.5,,,,,
12,-1.3,6,-8,,81,0,15.3,16.1,29.4,38.9,,,,
13,2.3,3,1,,92,,6,9.6,35.2,42.4,,,,
14,1.9,3,1,,92,,6.3,29.3,61.1,85.2,,,,
15,-1.8,1,-4,,75,0,16.1,32.2,68.3,90.7,,,,
16,-5.7,-1,-10,,86,0,10.8,4.8,25.9,,,,,
17,-2.8,2,-7,,86,,10.3,7.4,18.3,,,,,
18,-2.7,3,-8,,82,0,15.4,7,14.8,,,,,
19,0.3,4,-4,,77,0,16.1,5.9,14.8,,,,,
20,1.4,3,-1,,82,0,14.5,17.4,29.4,40.7,,,,
21,0.8,7,-4,,85,0,15.8,11.7,20.6,,,,,
22,2,7,-3,,76,0,16.1,7.4,18.3,,,,,
23,1.1,9,-6,,81,0,14.8,4.8,13,,,,,
24,3.8,7,2,,87,,11.7,8.3,24.1,,,,,
25,1.1,4,-3,,56,0,16.1,12.8,18.3,,,,,
26,0.9,8,-4,,80,0,14.6,7.4,22.2,31.7,,,,
27,8.8,15,6,,76,0,15.4,15.4,22.2,29.4,,,,
28,4.5,8,1,,77,,16.1,13.7,24.1,37,,,,
29,1.6,7,-3,,70,0,16.1,7.6,24.1,29.4,,,,
30,-0.4,6,-4,,66,0,16.1,28.5,44.6,59.4,,,,
31,-0.7,8,-6,,68,0,16.1,13,27.8,37,,,,
