Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-15.7,-8,-23,,81,0,,5.4,10.7,,,,,
2,-19.4,-7.5,-27.4,,82,0,,6.1,16.5,,,,,
3,-8.7,5,-16,,77,0,,18.3,31.3,40.7,,,,
4,-11.6,,-17,,75,0,,18.1,27.8,,,,,
5,-16.3,-7,-17.5,,81,0,,20.2,23.7,,,,,
6,-13.6,-10,-15,,85,0,,13,21.9,,,,,
7,-8.9,-2,-11,,83,0,,16.7,20.2,,,,,
8,-2.8,5,-8,,83,0,,11.1,20.2,,,,,
9,-3.8,6.6,-11.3,,78,0,,10.2,16.5,53.5,,,,
10,-1.6,7.3,-11.3,,75,0,,9.6,16.5,,,,,
11,-0.8,7.1,-8.3,,84,0,,11.5,21.9,,,,,
12,-0.7,2.1,-6.1,,90,0,,18.5,36.7,,,,,
13,-5.4,2,-11,,72,0,,15.2,27.8,59.4,,,,
14,-8.9,0.4,-14,,74,0,,13.3,25.9,,,,,
15,-10.8,0,-17.8,,78,0.51,,10.4,16.5,33.5,,,,
16,-6.9,0.6,-18.6,,74,0,,10,21.9,,,,,
17,-1.8,2,-5,,86,0,,20.2,27.8,,,,,
18,-5.4,2,-13,,80,2.29,,26.3,38.9,,,,,
19,-13.5,-10,-19,,74,0,,21.7,36.7,,,,,
20,-11.3,-6,-13,,85,0,,14.4,35.2,,,,,
21,-7.3,0,-14,,82,3.3,,13.3,23.7,31.7,,,,
22,1.7,6,-2,,63,0,,20.7,29.4,31.7,,,,
23,-1.3,5.1,-9,,76,0,,8.9,23.7,,,,,
24,3.3,8,0,,74,0,,15.6,31.3,31.7,,,,
25,1.8,5,-1,,84,0,,17,29.4,,,,,
26,0.5,7,-4.3,,73,0,,10,14.8,,,,,
27,-0.2,7.6,-4.7,,83,0,,17.6,23.7,,,,,
28,-0.9,2,-5,,86,5.08,,18.1,25.9,37,,,,
29,-1.9,4,-7,,73,0,,24.1,44.3,,,,,
30,1.9,4.5,-7,,71,0,,20.4,25.9,,,,,
31,0.2,3.7,-3,,83,0,,18.1,34.8,,,,,
