Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,1.6,10.1,-2,,,0,,63.3,,,,,,
2,10.2,,,,53,0,16.1,52.4,,,,,,
3,28.1,,,,48,0,,64.8,,,,,,
4,15.1,30.1,,,,0,45.7,121.7,165.8,,,,,
5,13.2,,-1,,,0,56,78.2,147.8,,,,,
6,17.2,30.1,,,,0,,98.9,165.8,,,,,
7,10.6,,,,39,0,13,20.7,,,,,,
8,16.8,,,,43,0,16.1,22.8,,,,,,
9,18.7,,,,80,0,16.1,45,,,,,,
10,8.3,,-1,,,0,16.1,69.8,,,,,,
11,23.9,,,,,0,48.3,59.8,,,,,,
12,23.8,40.1,,,,0,61.5,36.7,,,,,,
13,24.8,,,,72,0,48.3,82,,,,,,
14,21.1,,,,61,0,90.1,125.2,165.8,,,,,
15,9.4,,-1,,,0,16.1,79.1,,,,,,
16,10.7,,1,,91,0,15.6,56.1,,,,,,
17,30.4,,,,54,0,35.2,48.7,,,,,,
18,18,,,,77,0,16.1,82.2,,,,,,
19,25.1,,,,48,0,16.1,12.6,,,,,,
20,12.8,,3,,80,0,13.4,24.3,,,,,,
21,13.2,,-1,,,0,16.1,75.2,,,,,,
22,18.3,,,,69,0,16.1,17.6,,,,,,
23,16.8,,,,97,0,16.1,75.9,,,,,,
24,21.5,,,,69,0,55.8,28.7,,,,,,
25,30.3,,,,81,0,61.5,111.1,165.8,,,,,
26,29.5,40.1,,,,0,,76.7,147.8,,,,,
27,14.7,,,,51,0,14.8,31.9,,,,,,
28,24.8,,,,56,0,44.4,41.1,,,,,,
29,11.9,,0,,99,0,16.1,71.5,,,,,,
30,11.4,,-2,,,0,16.1,15.9,,,,,,
31,24.2,40.1,,,32,0,16.1,22.2,,,,,,
