Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-12.3,-6.9,-18.3,1020.0,76,0,11.4,15.6,21.7,32.4,,,,
2,-9.2,-6,-14.9,1008.0,70,0,11.6,18.9,25.2,39.6,,,,
3,-3.9,-1.6,-6.2,991.8,94,4.06,3.1,14.1,25.2,39.6,,,,
4,-4.1,-1.1,-8,997.3,95,0,2.6,10.4,21.7,,,,,
5,-14,-7.8,-20.4,1008.0,83,1.02,8.2,14.8,25.2,,,,,
6,-21.4,-16.3,-25,1016.8,82,0,7.9,4.8,10.7,,,,,
7,-25.6,-20.4,-28.2,1024.5,82,0,4.7,3.5,10.7,,,,,
8,-21.1,-15,-26,1021.1,82,0,6.9,7.8,14.4,,,,,
9,-11.5,-7.2,-19.6,1023.6,80,0.51,7.1,14.1,21.7,,,,,
10,-10.6,-8.8,-16,1017.5,89,0,7.6,8.9,18,,,,,
11,-16.2,-10.6,-23,1025.6,84,0,9.8,9.6,14.4,,,,,
12,-11.9,-7,-24.1,1022.6,84,0,7.9,17,21.7,35.9,,,,
13,-4,-1,-8.1,1014.8,92,0,6,16.3,25.2,28.7,,,,
14,-0.8,0.3,-2.1,1010.9,94,0.51,4,20,25.2,39.6,,,,
15,2.4,4.7,-1.2,1007.2,85,2.03,9.7,22.2,28.7,43.2,,,,
16,2.4,4.1,2,1012.6,85,0.51,6.9,18.1,25.2,35.9,,,,
17,1.7,4.1,0,1019.4,80,2.03,9.7,20.7,28.7,43.2,,,,
18,1.2,3.3,-1.2,1023.2,89,0,7.4,11.5,18,,,,,
19,-1.4,-1,-2.5,1021.4,93,0,3.4,9.1,18,,,,,
20,-1.7,0,-2.1,1022.7,91,0,4.2,10.9,21.7,,,,,
21,-3.5,0,-6,1021.8,87,0,6.8,17.8,25.2,28.7,,,,
22,-0.3,0.9,-5.2,1022.0,83,0,7.4,18.5,25.2,39.6,,,,
23,-1.3,0,-2,1023.6,87,0,6.8,16.9,21.7,35.9,,,,
24,-1.5,-0.6,-2,1030.1,94,1.02,4,7.2,14.4,,,,,
25,-0.1,1,-2,1030.2,94,0.76,3.4,9.1,18,,,,,
26,0.3,1,0,1026.3,88,0,6.4,11.1,21.7,,,,,
27,0,1,-0.4,1017.4,,0,7.4,16.1,21.7,28.7,,,,
28,0.2,1,-0.3,995.6,94,4.06,3.5,19.3,21.7,,,,,
29,1.4,2.7,0,992.9,86,1.02,7.7,18.7,25.2,39.6,,,,
30,-0.2,1.7,-2.6,995.9,88,0.76,7.7,11.7,21.7,,,,,
31,-3.4,-0.7,-8,1005.8,85,0.51,6.9,10.6,21.7,,,,,
