Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-2.9,-0.3,-4.1,,84,0,,3,14.4,,,,,
2,-2.8,0.2,-5.3,,70,4.06,,7.8,14.4,,,,,
3,-5,-3.1,-5.5,,98,7.11,,2.6,10.7,,,,,
4,-6,-4.9,-7.1,,97,0.25,,0,,,,,,
5,-3.8,-2.2,-6,,98,0,,0,,,,,,
6,-2.8,-1.9,-3.5,,99,0,,0.2,3.5,,,,,
7,-1.3,0.3,-3.5,,90,0,,9.1,18,,,,,
8,-2.4,-0.2,-5.6,,84,0,,6.3,10.7,,,,,
9,-6.7,-5.3,-8.6,,76,0,,4.4,14.4,,,,,
10,-3.1,-0.7,-5.1,,45,0,,1.9,3.5,,,,,
11,0.2,1.6,-2.3,,31,0,,4.4,7.2,,,,,
12,0.8,4.4,-0.8,,42,0,,3.9,10.7,,,,,
13,-1.4,0.7,-3.2,,72,0,,10.6,21.7,,,,,
14,0,3.4,-3.3,,,0,,4.6,10.7,,,,,
15,-0.8,1.7,-2.9,,62,2.03,,8.5,18,,,,,
16,-1.1,1,-2.4,,76,0.51,,7.2,14.4,,,,,
17,-3,-2.2,-3.7,,100,6.1,,8,18,,,,,
18,-5.3,-3.9,-7.2,,98,1.02,,6.1,10.7,,,,,
19,-3.2,2.2,-9.1,,50,0,,5.4,14.4,,,,,
20,0.8,2.5,-1.8,,36,0,,12.6,21.7,,,,,
21,0,1.2,-1.2,,,4.06,,14.8,18,,,,,
22,1.2,4,-0.3,,86,3.05,,16.7,32.4,,,,,
23,2.2,4.9,0.1,,76,9.91,,15.6,32.4,,,,,
24,2.4,4.5,0.8,,81,2.03,,8.5,18,,,,,
25,0.9,2.8,-0.2,,94,0,,6.3,10.7,,,,,
26,2.5,5,-0.3,,54,0,,6.9,10.7,,,,,
27,5.1,6.5,2.7,,48,0,,12.8,28.7,,,,,
28,1.5,4.6,-1.8,,79,8.89,,13.5,21.7,,,,,
29,-2.2,0.2,-3.7,,99,8.89,,12.6,21.7,,,,,
30,2.9,4.8,-2.7,,79,6.1,,19.8,35.9,,,,,
31,-1.2,2.3,-2.4,,99,6.1,,9.1,14.4,,,,,
