Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-15.1,-11,-21,,74,0,16.1,14.6,20.6,,,,,
2,-9.7,-6,-14,,75,0,15.6,15.2,53.5,,,,,
3,-6.4,-4,-8,,79,0,13.7,15.7,25.9,,,,,
4,-7.8,-2,-13,,77,0,16.1,23.7,29.4,37,,,,
5,-8,-2,-13,,87,0,15.3,11.5,22.2,,,,,
6,-2.4,0,-5,,79,0,16.1,17.8,24.1,,,,,
7,-5.8,0,-12,,79,0,15.4,22,37,51.9,,,,
8,-3.5,1,-8,,88,0,11.1,9.8,20.6,,,,,
9,1.7,4,-1,,72,0,16.1,29.4,42.4,55.4,,,,
10,-2.7,3,-7,,80,0,16.1,8.3,18.3,,,,,
11,2,3,1,,99,2.29,4,11.5,27.8,31.7,,,,
12,3.2,7,-2,,86,2.54,12.1,25.2,42.4,55.4,,,,
13,-7.1,-3,-9,,70,0,15.9,19.4,25.9,,,,,
14,-11,-7,-14,,70,0,16.1,19.6,33.5,46.5,,,,
15,-7.6,-2,-12,,70,0,16.1,13.5,27.8,33.5,,,,
16,-4.8,-1,-8,,76,0,15.4,23.9,33.5,48.2,,,,
17,-7.2,-1,-12,,61,0,15.6,18.1,27.8,40.7,,,,
18,-7.3,3,-13,,77,0,13.2,16.7,37,51.9,,,,
19,2.1,6,-1,,82,0,16.1,15.7,27.8,48.2,,,,
20,-11.4,2,-16,,59,0,15.8,32.6,59.4,74.1,,,,
21,-16.9,-13,-21,,58,0,15.9,23.3,38.9,48.2,,,,
22,-20.6,-17,-23,,58,0,16.1,20.4,27.8,35.2,,,,
23,-14.9,-10,-19,,70,,12.9,13.1,24.1,33.5,,,,
24,-14.8,-11,-18,,63,,15.3,15.4,33.5,44.6,,,,
25,-8.9,-7,-11,,78,,8.7,12.6,22.2,27.8,,,,
26,-11.1,-7,-17,,77,0,16.1,11.5,20.6,27.8,,,,
27,-4.2,-1,-8,,76,,12.2,14.6,22.2,25.9,,,,
28,0.3,2,-1,,96,,7.6,11.3,18.3,27.8,,,,
29,2.2,7,-2,,99,,5.8,12.6,25.9,,,,,
30,-1.1,2,-6,,99,,5.1,22.8,33.5,42.4,,,,
31,-10.6,-7,-14,,77,,12.7,26.5,31.7,50,,,,
