Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
1,-9.3,-7.3,-13.8,,87,0,,11.3,35.2,,,,,
2,-15.2,-12.4,-17.3,,78,0,,10.2,18.3,,,,,
3,-17.8,-13.5,-20.3,,88,0,,2,9.4,,,,,
4,-17.4,-12.9,-20.5,,84,0,,3.9,7.6,,,,,
5,-12.4,-5.6,-19.3,,41,0,,3,5.4,,,,,
6,-8.3,-2.8,-12.3,,72,0,,2.4,5.4,,,,,
7,-9.6,-4,-12.6,,72,0,,5.6,11.1,,,,,
8,-8.8,-3,-13,,74,0,,6.7,11.1,,,,,
9,-8.3,-2.9,-10.8,,64,0,,2.2,5.4,,,,,
10,-8.9,-1.9,-12.1,,66,0,,3.1,9.4,,,,,
11,-9.1,-6.3,-12,,40,0,,4.1,9.4,,,,,
12,-16.4,-13.4,-18.3,,87,0,,4.1,9.4,,,,,
13,-9.2,-2.9,-19,,58,0,,4.6,7.6,,,,,
14,-1.9,2.2,-7.4,,54,0,,9.3,14.8,,,,,
15,-1.4,1.8,-4.9,,49,0,,7.2,13,,,,,
16,-1.7,4.9,-5.9,,76,0,,4.8,13,,,,,
17,-4.1,1.5,-6.7,,87,0,,2.2,5.4,,,,,
18,-4.8,-0.4,-7.3,,92,0,,2.2,5.4,,,,,
19,-4.7,-0.1,-5.8,,86,0,,2.6,5.4,,,,,
20,-3.9,0,-5.8,,59,0,,3.3,5.4,,,,,
21,-2.9,2.2,-5.6,,72,0,,3.1,11.1,,,,,
22,-4.4,-2.7,-5.7,,96,0,,2.6,9.4,,,,,
23,-0.8,1.6,-5.2,,94,0,,6.3,18.3,,,,,
24,5.2,14.8,-0.8,,65,2.03,,5.4,13,,,,,
25,1.9,6.1,-0.9,,65,0,,5,13,,,,,
26,1.4,4.6,-0.8,,74,0.51,,4.6,7.6,,,,,
27,-4.1,0.4,-8.8,,98,1.02,,4.4,7.6,,,,,
28,-8.8,-2.2,-14.9,,48,0,,4.3,13,,,,,
29,-10.6,-8.3,-11.5,,83,0,,3.9,7.6,,,,,
30,-11.8,-7.7,-13.3,,89,0,,5.4,11.1,,,,,
31,-11.9,-8.6,-14.6,,66,0,,5.6,16.5,,,,,
